,block_id,gadm_code,country_code,block_area,building_area,building_count,building_layers,k_complexity
11507,GAB.6.2_1_113,GAB.6.2_1,GAB,88933.49,0.0,99,"24,41,25,9",4
11508,GAB.6.2_1_114,GAB.6.2_1,GAB,5133.74,0.0,0,0,1
11509,GAB.6.2_1_115,GAB.6.2_1,GAB,656793.83,0.0,78,"45,32,1",3
11510,GAB.6.2_1_116,GAB.6.2_1,GAB,624981.03,0.0,49,"36,13",2
11511,GAB.6.2_1_117,GAB.6.2_1,GAB,14721788.65,0.0,564,"226,221,65,12,9,5,4,7,10,4,1",11
11512,GAB.6.2_1_118,GAB.6.2_1,GAB,5651528.08,0.0,35,"25,10",2
11513,GAB.6.2_1_119,GAB.6.2_1,GAB,1521419.7,0.0,0,0,1
11514,GAB.6.2_1_120,GAB.6.2_1,GAB,981708.05,0.0,0,0,1
11515,GAB.6.2_1_121,GAB.6.2_1,GAB,48669.26,0.0,0,0,1
11516,GAB.6.2_1_122,GAB.6.2_1,GAB,3711.65,0.0,0,0,1
11517,GAB.6.2_1_123,GAB.6.2_1,GAB,11210316.87,0.0,0,0,1
11518,GAB.6.2_1_124,GAB.6.2_1,GAB,1244392.31,0.0,0,0,1
11519,GAB.6.2_1_125,GAB.6.2_1,GAB,11942555.97,0.0,0,0,1
11520,GAB.6.2_1_126,GAB.6.2_1,GAB,6720435.08,0.0,0,0,1
11521,GAB.6.2_1_127,GAB.6.2_1,GAB,4940809.84,0.0,0,0,1
11522,GAB.6.2_1_128,GAB.6.2_1,GAB,2901169.15,0.0,0,0,1
11523,GAB.6.2_1_129,GAB.6.2_1,GAB,21417614.12,0.0,0,0,1
11524,GAB.6.2_1_130,GAB.6.2_1,GAB,964404.34,0.0,0,0,1
11525,GAB.6.2_1_131,GAB.6.2_1,GAB,3867597.36,0.0,0,0,1
11526,GAB.6.2_1_132,GAB.6.2_1,GAB,19289.79,0.0,0,0,1
11527,GAB.6.2_1_133,GAB.6.2_1,GAB,38.0,0.0,0,0,1
11528,GAB.6.2_1_134,GAB.6.2_1,GAB,67516622.3,0.0,9,"3,5,1",3
11529,GAB.6.2_1_135,GAB.6.2_1,GAB,5322208.78,0.0,55,"2,6,4,2,5,6,8,9,7,4,2",11
11530,GAB.6.2_1_136,GAB.6.2_1,GAB,12337.18,0.0,0,0,1
11531,GAB.6.2_1_137,GAB.6.2_1,GAB,30190.78,0.0,0,0,1
11532,GAB.6.2_1_138,GAB.6.2_1,GAB,568748147.18,0.0,317,"127,135,45,10",4
11533,GAB.6.2_1_139,GAB.6.2_1,GAB,654459766.51,0.0,6,"3,3",2
11534,GAB.6.2_1_140,GAB.6.2_1,GAB,47003.55,0.0,0,0,1
11535,GAB.6.2_1_141,GAB.6.2_1,GAB,57903.2,0.0,0,0,1
11536,GAB.6.2_1_142,GAB.6.2_1,GAB,182644.44,0.0,0,0,1
11537,GAB.6.2_1_143,GAB.6.2_1,GAB,86046.91,0.0,0,0,1
11538,GAB.6.2_1_144,GAB.6.2_1,GAB,91013.55,0.0,0,0,1
11539,GAB.6.2_1_145,GAB.6.2_1,GAB,96271.28,0.0,0,0,1
11540,GAB.6.2_1_146,GAB.6.2_1,GAB,875625.71,0.0,0,0,1
11541,GAB.6.2_1_147,GAB.6.2_1,GAB,407001.83,0.0,0,0,1
11542,GAB.6.2_1_148,GAB.6.2_1,GAB,1145643.34,0.0,0,0,1
11543,GAB.6.2_1_149,GAB.6.2_1,GAB,2043.85,0.0,0,0,1
11544,GAB.6.2_1_150,GAB.6.2_1,GAB,580207.77,0.0,0,0,1
11545,GAB.6.2_1_151,GAB.6.2_1,GAB,3799.26,0.0,0,0,1
11546,GAB.6.2_1_152,GAB.6.2_1,GAB,7203.16,0.0,0,0,1
11547,GAB.6.2_1_153,GAB.6.2_1,GAB,4283.74,0.0,0,0,1
11548,GAB.6.2_1_154,GAB.6.2_1,GAB,30180.62,0.0,0,0,1
11549,GAB.6.2_1_155,GAB.6.2_1,GAB,12647.11,0.0,0,0,1
11550,GAB.6.2_1_156,GAB.6.2_1,GAB,12324.19,0.0,0,0,1
11551,GAB.6.2_1_157,GAB.6.2_1,GAB,65495.15,0.0,0,0,1
11552,GAB.6.2_1_158,GAB.6.2_1,GAB,33408.76,0.0,0,0,1
11553,GAB.6.2_1_159,GAB.6.2_1,GAB,11361.35,0.0,0,0,1
11554,GAB.6.2_1_160,GAB.6.2_1,GAB,17870.0,0.0,0,0,1
11555,GAB.6.2_1_161,GAB.6.2_1,GAB,31177.62,0.0,0,0,1
11556,GAB.6.2_1_162,GAB.6.2_1,GAB,59820.2,0.0,0,0,1
11557,GAB.6.2_1_163,GAB.6.2_1,GAB,28507.94,0.0,0,0,1
11558,GAB.6.2_1_164,GAB.6.2_1,GAB,30491.53,0.0,0,0,1
11559,GAB.6.2_1_165,GAB.6.2_1,GAB,44657.62,0.0,0,0,1
11560,GAB.6.2_1_166,GAB.6.2_1,GAB,10875.18,0.0,0,0,1
11561,GAB.6.2_1_167,GAB.6.2_1,GAB,28020.16,0.0,0,0,1
11562,GAB.6.2_1_168,GAB.6.2_1,GAB,83663.8,0.0,0,0,1
11563,GAB.6.2_1_169,GAB.6.2_1,GAB,4859.05,0.0,0,0,1
11564,GAB.6.2_1_170,GAB.6.2_1,GAB,12937.09,0.0,0,0,1
11565,GAB.6.2_1_171,GAB.6.2_1,GAB,36603.5,0.0,0,0,1
11566,GAB.6.2_1_172,GAB.6.2_1,GAB,25769.15,0.0,0,0,1
11567,GAB.6.2_1_173,GAB.6.2_1,GAB,13610.47,0.0,0,0,1
11568,GAB.6.2_1_174,GAB.6.2_1,GAB,62229.06,0.0,0,0,1
11569,GAB.6.2_1_175,GAB.6.2_1,GAB,36965.59,0.0,0,0,1
11570,GAB.6.2_1_176,GAB.6.2_1,GAB,41861.75,0.0,0,0,1
11571,GAB.6.2_1_177,GAB.6.2_1,GAB,170156.7,0.0,0,0,1
11572,GAB.6.2_1_178,GAB.6.2_1,GAB,30284.15,0.0,0,0,1
11573,GAB.6.2_1_179,GAB.6.2_1,GAB,70589.89,0.0,0,0,1
11574,GAB.6.2_1_180,GAB.6.2_1,GAB,42422.36,0.0,0,0,1
11575,GAB.6.2_1_181,GAB.6.2_1,GAB,205287.52,0.0,0,0,1
11576,GAB.6.2_1_182,GAB.6.2_1,GAB,5851.57,0.0,0,0,1
11577,GAB.6.2_1_183,GAB.6.2_1,GAB,951043.68,0.0,0,0,1
11578,GAB.6.2_1_184,GAB.6.2_1,GAB,13321.77,0.0,0,0,1
11579,GAB.6.2_1_185,GAB.6.2_1,GAB,11186.57,0.0,0,0,1
11580,GAB.6.2_1_186,GAB.6.2_1,GAB,4435.92,0.0,0,0,1
11581,GAB.6.2_1_187,GAB.6.2_1,GAB,53221.47,0.0,0,0,1
11582,GAB.6.2_1_188,GAB.6.2_1,GAB,10207824.86,0.0,0,0,1
11583,GAB.6.2_1_189,GAB.6.2_1,GAB,22270.18,0.0,0,0,1
11584,GAB.6.2_1_190,GAB.6.2_1,GAB,4680.57,0.0,0,0,1
11585,GAB.6.2_1_191,GAB.6.2_1,GAB,107915.19,0.0,0,0,1
11586,GAB.6.2_1_192,GAB.6.2_1,GAB,81241.07,0.0,0,0,1
11587,GAB.6.2_1_193,GAB.6.2_1,GAB,3495411.86,0.0,0,0,1
11588,GAB.6.2_1_194,GAB.6.2_1,GAB,11036.84,0.0,0,0,1
11589,GAB.6.2_1_195,GAB.6.2_1,GAB,415377.41,0.0,0,0,1
11590,GAB.6.2_1_196,GAB.6.2_1,GAB,188934.24,0.0,0,0,1
11591,GAB.6.2_1_197,GAB.6.2_1,GAB,538963.14,0.0,0,0,1
11592,GAB.6.2_1_198,GAB.6.2_1,GAB,216917.9,0.0,0,0,1
11593,GAB.6.2_1_199,GAB.6.2_1,GAB,5268.3,0.0,0,0,1
11594,GAB.6.2_1_200,GAB.6.2_1,GAB,349419.74,0.0,0,0,1
11595,GAB.6.2_1_201,GAB.6.2_1,GAB,25987.03,0.0,0,0,1
11596,GAB.6.2_1_202,GAB.6.2_1,GAB,12595.97,0.0,0,0,1
11597,GAB.6.2_1_203,GAB.6.2_1,GAB,13465.17,0.0,0,0,1
11598,GAB.6.2_1_204,GAB.6.2_1,GAB,6255.7,0.0,0,0,1
11599,GAB.6.2_1_205,GAB.6.2_1,GAB,20172.2,0.0,0,0,1
11600,GAB.6.2_1_206,GAB.6.2_1,GAB,26278.63,0.0,0,0,1
11601,GAB.6.2_1_207,GAB.6.2_1,GAB,19761.31,0.0,0,0,1
11602,GAB.6.2_1_208,GAB.6.2_1,GAB,14374.49,0.0,0,0,1
11603,GAB.6.2_1_209,GAB.6.2_1,GAB,15624.74,0.0,0,0,1
11604,GAB.6.2_1_210,GAB.6.2_1,GAB,18661.73,0.0,0,0,1
11605,GAB.6.2_1_211,GAB.6.2_1,GAB,47179.84,0.0,0,0,1
11606,GAB.6.2_1_212,GAB.6.2_1,GAB,55008.53,0.0,0,0,1
11607,GAB.6.2_1_213,GAB.6.2_1,GAB,38742.18,0.0,0,0,1
11608,GAB.6.2_1_214,GAB.6.2_1,GAB,1450396.79,0.0,0,0,1
11609,GAB.6.2_1_215,GAB.6.2_1,GAB,7474.96,0.0,0,0,1
11610,GAB.6.2_1_216,GAB.6.2_1,GAB,5512.48,0.0,0,0,1
11611,GAB.6.2_1_217,GAB.6.2_1,GAB,8913.23,0.0,0,0,1
11612,GAB.6.2_1_218,GAB.6.2_1,GAB,15259.54,0.0,0,0,1
11613,GAB.6.2_1_219,GAB.6.2_1,GAB,14667.87,0.0,0,0,1
11614,GAB.6.2_1_220,GAB.6.2_1,GAB,50742.41,0.0,0,0,1
11615,GAB.6.2_1_221,GAB.6.2_1,GAB,68044.81,0.0,0,0,1
11616,GAB.6.2_1_222,GAB.6.2_1,GAB,26437.04,0.0,0,0,1
11617,GAB.6.2_1_223,GAB.6.2_1,GAB,99265.08,0.0,0,0,1
11618,GAB.6.2_1_224,GAB.6.2_1,GAB,139491.16,0.0,0,0,1
11619,GAB.6.2_1_225,GAB.6.2_1,GAB,33784.77,0.0,0,0,1
11620,GAB.6.2_1_226,GAB.6.2_1,GAB,92008.49,0.0,0,0,1
11621,GAB.6.2_1_227,GAB.6.2_1,GAB,113495.84,0.0,0,0,1
11622,GAB.6.2_1_228,GAB.6.2_1,GAB,320384.46,0.0,0,0,1
11623,GAB.6.2_1_229,GAB.6.2_1,GAB,23664.9,0.0,0,0,1
11624,GAB.6.2_1_230,GAB.6.2_1,GAB,43899.85,0.0,0,0,1
11625,GAB.6.2_1_231,GAB.6.2_1,GAB,55524.89,0.0,0,0,1
11626,GAB.6.2_1_232,GAB.6.2_1,GAB,14488.57,0.0,0,0,1
11627,GAB.6.2_1_233,GAB.6.2_1,GAB,208651.4,0.0,0,0,1
11628,GAB.6.2_1_234,GAB.6.2_1,GAB,28774.57,0.0,0,0,1
11629,GAB.6.2_1_235,GAB.6.2_1,GAB,18170.98,0.0,0,0,1
11630,GAB.6.2_1_236,GAB.6.2_1,GAB,2553.25,0.0,0,0,1
11631,GAB.6.2_1_237,GAB.6.2_1,GAB,139.54,0.0,0,0,1
11632,GAB.6.2_1_238,GAB.6.2_1,GAB,19776.35,0.0,0,0,1
11633,GAB.6.2_1_239,GAB.6.2_1,GAB,6008.22,0.0,0,0,1
11634,GAB.6.2_1_240,GAB.6.2_1,GAB,411.34,0.0,0,0,1
11635,GAB.6.2_1_241,GAB.6.2_1,GAB,0.04,0.0,0,0,1
11636,GAB.6.2_1_242,GAB.6.2_1,GAB,32470.44,0.0,0,0,1
11637,GAB.6.2_1_243,GAB.6.2_1,GAB,8859697.93,0.0,0,0,1
11638,GAB.6.2_1_244,GAB.6.2_1,GAB,396242.22,0.0,1,1,1
11639,GAB.6.2_1_245,GAB.6.2_1,GAB,102375.12,0.0,0,0,1
11640,GAB.6.2_1_246,GAB.6.2_1,GAB,739650.38,0.0,0,0,1
11641,GAB.6.2_1_247,GAB.6.2_1,GAB,135866.42,0.0,0,0,1
11642,GAB.6.2_1_248,GAB.6.2_1,GAB,168373.87,0.0,2,2,1
11643,GAB.6.2_1_249,GAB.6.2_1,GAB,38538339.03,0.0,31,"18,13",2
11644,GAB.6.2_1_250,GAB.6.2_1,GAB,2261.98,0.0,0,0,1
11645,GAB.6.2_1_251,GAB.6.2_1,GAB,8326.95,0.0,0,0,1
11646,GAB.6.2_1_252,GAB.6.2_1,GAB,19719745.05,0.0,47,"14,12,13,7,1",5
11647,GAB.6.2_1_253,GAB.6.2_1,GAB,73125495.95,0.0,20,"11,9",2
11648,GAB.6.2_1_254,GAB.6.2_1,GAB,1350.2,0.0,0,0,1
11649,GAB.6.2_1_255,GAB.6.2_1,GAB,25802950.43,0.0,53,"8,18,21,6",4
11650,GAB.6.2_1_256,GAB.6.2_1,GAB,97156.93,0.0,13,"9,4",2
11651,GAB.6.2_1_257,GAB.6.2_1,GAB,30976246.58,0.0,0,0,1
11652,GAB.6.2_1_258,GAB.6.2_1,GAB,19691071.41,0.0,0,0,1
11653,GAB.6.2_1_259,GAB.6.2_1,GAB,7094081.17,0.0,0,0,1
11654,GAB.6.2_1_260,GAB.6.2_1,GAB,32940503.25,0.0,0,0,1
11655,GAB.6.2_1_261,GAB.6.2_1,GAB,18594866.56,0.0,159,"8,22,42,26,20,16,10,12,3",9
11656,GAB.6.2_1_262,GAB.6.2_1,GAB,1109173.21,0.0,27,"9,13,5",3
11657,GAB.6.2_1_263,GAB.6.2_1,GAB,12342.58,0.0,0,0,1
11658,GAB.6.2_1_264,GAB.6.2_1,GAB,42005641.37,0.0,9,9,1
11659,GAB.6.2_1_265,GAB.6.2_1,GAB,21491784.76,0.0,0,0,1
11660,GAB.6.2_1_266,GAB.6.2_1,GAB,162748900.25,0.0,144,"48,61,28,5,2",5
11661,GAB.6.2_1_267,GAB.6.2_1,GAB,200508840.19,0.0,165,"92,59,11,3",4
11662,GAB.6.2_1_268,GAB.6.2_1,GAB,19045363.69,0.0,11,"7,4",2
11663,GAB.6.2_1_269,GAB.6.2_1,GAB,19412635.61,0.0,112,"50,58,4",3
11664,GAB.6.2_1_270,GAB.6.2_1,GAB,10669449.3,0.0,0,0,1
11665,GAB.6.2_1_271,GAB.6.2_1,GAB,14169592.96,0.0,9,"8,1",2
11666,GAB.6.2_1_272,GAB.6.2_1,GAB,26222050.03,0.0,4,4,1
11667,GAB.6.2_1_273,GAB.6.2_1,GAB,1648977.83,0.0,48,"29,17,2",3
11668,GAB.6.2_1_274,GAB.6.2_1,GAB,22854702.59,0.0,0,0,1
11669,GAB.6.2_1_275,GAB.6.2_1,GAB,44140774.29,0.0,0,0,1
11670,GAB.6.2_1_276,GAB.6.2_1,GAB,1033693.03,0.0,23,"16,7",2
11671,GAB.6.2_1_277,GAB.6.2_1,GAB,1785704.26,0.0,19,"15,4",2
11672,GAB.6.2_1_278,GAB.6.2_1,GAB,4427592.19,0.0,0,0,1
11673,GAB.6.2_1_279,GAB.6.2_1,GAB,68007299.0,0.0,0,0,1
11674,GAB.6.2_1_280,GAB.6.2_1,GAB,15958389.08,0.0,0,0,1
11675,GAB.6.2_1_281,GAB.6.2_1,GAB,5835376.98,0.0,15,"12,3",2
11676,GAB.6.2_1_282,GAB.6.2_1,GAB,6040432.59,0.0,0,0,1
11677,GAB.6.2_1_283,GAB.6.2_1,GAB,74528.49,0.0,0,0,1
11678,GAB.6.2_1_284,GAB.6.2_1,GAB,145530541.24,0.0,139,"83,50,6",3
11679,GAB.6.2_1_285,GAB.6.2_1,GAB,56763105.16,0.0,4,4,1
11680,GAB.6.2_1_286,GAB.6.2_1,GAB,3240.09,0.0,0,0,1
11681,GAB.6.2_1_287,GAB.6.2_1,GAB,11821.11,0.0,0,0,1
11682,GAB.6.2_1_288,GAB.6.2_1,GAB,1304.7,0.0,0,0,1
11683,GAB.6.2_1_289,GAB.6.2_1,GAB,19547.2,0.0,0,0,1
11684,GAB.6.2_1_290,GAB.6.2_1,GAB,343.18,0.0,0,0,1
11685,GAB.6.2_1_291,GAB.6.2_1,GAB,3381.57,0.0,0,0,1
11686,GAB.6.2_1_292,GAB.6.2_1,GAB,189727.56,0.0,0,0,1
11687,GAB.6.2_1_293,GAB.6.2_1,GAB,53712946.54,0.0,0,0,1
11688,GAB.6.2_1_294,GAB.6.2_1,GAB,1309445.23,0.0,13,"6,6,1",3
11689,GAB.6.2_1_295,GAB.6.2_1,GAB,16485846.7,0.0,0,0,1
11690,GAB.6.2_1_296,GAB.6.2_1,GAB,307129415.72,0.0,0,0,1
11691,GAB.6.2_1_297,GAB.6.2_1,GAB,364.32,0.0,0,0,1
11692,GAB.6.2_1_298,GAB.6.2_1,GAB,1937956.71,0.0,0,0,1
11693,GAB.6.2_1_299,GAB.6.2_1,GAB,8358555.56,0.0,0,0,1
11694,GAB.6.2_1_300,GAB.6.2_1,GAB,2185142.28,0.0,0,0,1
11695,GAB.6.2_1_301,GAB.6.2_1,GAB,2456067.49,0.0,0,0,1
11696,GAB.6.2_1_302,GAB.6.2_1,GAB,458796.46,0.0,0,0,1
11697,GAB.6.2_1_303,GAB.6.2_1,GAB,80209.55,0.0,8,"6,2",2
11698,GAB.6.2_1_304,GAB.6.2_1,GAB,19662550.99,0.0,0,0,1
11699,GAB.6.2_1_305,GAB.6.2_1,GAB,28607429.9,0.0,3,3,1
11700,GAB.6.2_1_306,GAB.6.2_1,GAB,19600555.97,0.0,0,0,1
11701,GAB.6.2_1_307,GAB.6.2_1,GAB,1690232.2,0.0,0,0,1
11702,GAB.6.2_1_308,GAB.6.2_1,GAB,54025539.8,0.0,3,3,1
11703,GAB.6.2_1_309,GAB.6.2_1,GAB,19999898.1,0.0,0,0,1
11704,GAB.6.2_1_310,GAB.6.2_1,GAB,60736971.02,0.0,0,0,1
11705,GAB.6.2_1_311,GAB.6.2_1,GAB,38842449.01,0.0,35,"12,11,11,1",4
11706,GAB.6.2_1_312,GAB.6.2_1,GAB,19435149.98,0.0,0,0,1
11707,GAB.6.2_1_313,GAB.6.2_1,GAB,23977663.69,0.0,83,"47,32,4",3
11708,GAB.6.2_1_314,GAB.6.2_1,GAB,27216313.7,0.0,123,"8,29,40,29,16,1",6
11709,GAB.6.2_1_315,GAB.6.2_1,GAB,16081387.07,0.0,0,0,1
11710,GAB.6.2_1_316,GAB.6.2_1,GAB,64661145.24,0.0,0,0,1
11711,GAB.6.2_1_317,GAB.6.2_1,GAB,7742.02,0.0,0,0,1
11712,GAB.6.2_1_318,GAB.6.2_1,GAB,2331062.76,0.0,0,0,1
11713,GAB.6.2_1_319,GAB.6.2_1,GAB,3885194.53,0.0,0,0,1
11714,GAB.6.2_1_320,GAB.6.2_1,GAB,1869078.12,0.0,0,0,1
11715,GAB.6.2_1_321,GAB.6.2_1,GAB,48.28,0.0,0,0,1
11716,GAB.6.2_1_322,GAB.6.2_1,GAB,28753.53,0.0,0,0,1
11717,GAB.6.2_1_323,GAB.6.2_1,GAB,3685437.27,0.0,92,"13,36,25,12,6",5
11718,GAB.6.2_1_324,GAB.6.2_1,GAB,49890.3,0.0,0,0,1
11719,GAB.6.2_1_325,GAB.6.2_1,GAB,41931.03,0.0,0,0,1
11720,GAB.6.2_1_326,GAB.6.2_1,GAB,2147746.7,0.0,0,0,1
11721,GAB.6.2_1_327,GAB.6.2_1,GAB,2427094.96,0.0,0,0,1
11722,GAB.6.2_1_328,GAB.6.2_1,GAB,870.57,0.0,0,0,1
11723,GAB.6.2_1_329,GAB.6.2_1,GAB,845.58,0.0,0,0,1
11724,GAB.6.2_1_330,GAB.6.2_1,GAB,666.35,0.0,0,0,1
11725,GAB.6.2_1_331,GAB.6.2_1,GAB,13761.45,0.0,0,0,1
11726,GAB.6.2_1_332,GAB.6.2_1,GAB,17138.88,0.0,0,0,1
11727,GAB.6.2_1_333,GAB.6.2_1,GAB,12413.43,0.0,0,0,1
11728,GAB.6.2_1_334,GAB.6.2_1,GAB,1751.53,0.0,0,0,1
11729,GAB.6.2_1_335,GAB.6.2_1,GAB,212130.3,0.0,16,"12,4",2
11730,GAB.6.2_1_336,GAB.6.2_1,GAB,57424.55,0.0,5,"3,2",2
11731,GAB.6.2_1_337,GAB.6.2_1,GAB,365613.65,0.0,0,0,1
11732,GAB.6.2_1_338,GAB.6.2_1,GAB,21936.35,0.0,1,1,1
11733,GAB.6.2_1_339,GAB.6.2_1,GAB,31965.89,0.0,4,4,1
11734,GAB.6.2_1_340,GAB.6.2_1,GAB,233448.43,0.0,59,"33,25,1",3
11735,GAB.6.2_1_341,GAB.6.2_1,GAB,6046.92,0.0,1,1,1
11736,GAB.6.2_1_342,GAB.6.2_1,GAB,2627.38,0.0,1,1,1
11737,GAB.6.2_1_343,GAB.6.2_1,GAB,15694.32,0.0,24,"9,12,3",3
11738,GAB.6.2_1_344,GAB.6.2_1,GAB,5569.38,0.0,6,"5,1",2
11739,GAB.6.2_1_345,GAB.6.2_1,GAB,3849.54,0.0,4,4,1
11740,GAB.6.2_1_346,GAB.6.2_1,GAB,13025.59,0.0,10,"7,3",2
11741,GAB.6.2_1_347,GAB.6.2_1,GAB,13145.56,0.0,10,10,1
11742,GAB.6.2_1_348,GAB.6.2_1,GAB,16793.0,0.0,21,"16,5",2
11743,GAB.6.2_1_349,GAB.6.2_1,GAB,8282.84,0.0,4,4,1
11744,GAB.6.2_1_350,GAB.6.2_1,GAB,52625.6,0.0,1,1,1
11745,GAB.6.2_1_351,GAB.6.2_1,GAB,13591.94,0.0,10,"7,3",2
11746,GAB.6.2_1_352,GAB.6.2_1,GAB,626370.36,0.0,71,"44,24,3",3
11747,GAB.6.2_1_353,GAB.6.2_1,GAB,163998.02,0.0,38,"27,11",2
11748,GAB.6.2_1_354,GAB.6.2_1,GAB,17500.28,0.0,17,"14,3",2
11749,GAB.6.2_1_355,GAB.6.2_1,GAB,20905.89,0.0,23,"13,9,1",3
11750,GAB.6.2_1_356,GAB.6.2_1,GAB,33301.29,0.0,5,5,1
11751,GAB.6.2_1_357,GAB.6.2_1,GAB,5818.72,0.0,0,0,1
11752,GAB.6.2_1_358,GAB.6.2_1,GAB,121812.16,0.0,45,"32,13",2
11753,GAB.6.2_1_359,GAB.6.2_1,GAB,66698.04,0.0,1,1,1
11754,GAB.6.2_1_360,GAB.6.2_1,GAB,199117.31,0.0,10,"7,3",2
11755,GAB.6.2_1_361,GAB.6.2_1,GAB,202112.03,0.0,39,"13,18,6,2",4
11756,GAB.6.2_1_362,GAB.6.2_1,GAB,23446.08,0.0,7,"5,2",2
11757,GAB.6.2_1_363,GAB.6.2_1,GAB,80015.63,0.0,43,"32,10,1",3
11758,GAB.6.2_1_364,GAB.6.2_1,GAB,43925.54,0.0,21,"6,8,6,1",4
11759,GAB.6.2_1_365,GAB.6.2_1,GAB,2012.8,0.0,0,0,1
11760,GAB.6.2_1_366,GAB.6.2_1,GAB,192601.19,0.0,82,"27,36,16,3",4
11761,GAB.6.2_1_367,GAB.6.2_1,GAB,28176.19,0.0,16,"11,5",2
11762,GAB.6.2_1_368,GAB.6.2_1,GAB,1017.89,0.0,0,0,1
11763,GAB.6.2_1_369,GAB.6.2_1,GAB,13949.16,0.0,7,7,1
11764,GAB.6.2_1_370,GAB.6.2_1,GAB,28521.83,0.0,11,"9,2",2
11765,GAB.6.2_1_371,GAB.6.2_1,GAB,5486514.52,0.0,57,"38,19",2
11766,GAB.6.2_1_372,GAB.6.2_1,GAB,23485.09,0.0,6,6,1
11767,GAB.6.2_1_373,GAB.6.2_1,GAB,27750.86,0.0,6,6,1
11768,GAB.6.2_1_374,GAB.6.2_1,GAB,38653.8,0.0,24,"16,8",2
11769,GAB.6.2_1_375,GAB.6.2_1,GAB,1099.88,0.0,0,0,1
11770,GAB.6.2_1_376,GAB.6.2_1,GAB,28517.94,0.0,10,"9,1",2
11771,GAB.6.2_1_377,GAB.6.2_1,GAB,29382.49,0.0,19,"13,6",2
11772,GAB.6.2_1_378,GAB.6.2_1,GAB,14552.09,0.0,11,"9,2",2
11773,GAB.6.2_1_379,GAB.6.2_1,GAB,6163.7,0.0,3,3,1
11774,GAB.6.2_1_380,GAB.6.2_1,GAB,1228.07,0.0,0,0,1
11775,GAB.6.2_1_381,GAB.6.2_1,GAB,13685.53,0.0,4,4,1
11776,GAB.6.2_1_382,GAB.6.2_1,GAB,18316.05,0.0,19,"11,8",2
11777,GAB.6.2_1_383,GAB.6.2_1,GAB,9782.15,0.0,6,"5,1",2
11778,GAB.6.2_1_384,GAB.6.2_1,GAB,43188.09,0.0,10,"5,4,1",3
11779,GAB.6.2_1_385,GAB.6.2_1,GAB,21147.4,0.0,10,"4,4,2",3
11780,GAB.6.2_1_386,GAB.6.2_1,GAB,132211.33,0.0,61,"32,27,2",3
11781,GAB.6.2_1_387,GAB.6.2_1,GAB,153343.26,0.0,33,"17,16",2
11782,GAB.6.2_1_388,GAB.6.2_1,GAB,250.15,0.0,0,0,1
11783,GAB.6.2_1_389,GAB.6.2_1,GAB,2182.6,0.0,0,0,1
11784,GAB.6.2_1_390,GAB.6.2_1,GAB,37564.39,0.0,8,"4,4",2
11785,GAB.6.2_1_391,GAB.6.2_1,GAB,163.18,0.0,0,0,1
11786,GAB.6.2_1_392,GAB.6.2_1,GAB,632.07,0.0,0,0,1
11787,GAB.6.2_1_393,GAB.6.2_1,GAB,28230.57,0.0,6,"3,3",2
11788,GAB.6.2_1_394,GAB.6.2_1,GAB,5524.69,0.0,0,0,1
11789,GAB.6.2_1_395,GAB.6.2_1,GAB,1096.66,0.0,0,0,1
11790,GAB.6.2_1_396,GAB.6.2_1,GAB,159.24,0.0,0,0,1
11791,GAB.6.2_1_397,GAB.6.2_1,GAB,2995.74,0.0,0,0,1
11792,GAB.6.2_1_398,GAB.6.2_1,GAB,14126.45,0.0,0,0,1
11793,GAB.6.2_1_399,GAB.6.2_1,GAB,8668.85,0.0,2,2,1
11794,GAB.6.2_1_400,GAB.6.2_1,GAB,2016.26,0.0,0,0,1
11795,GAB.6.2_1_401,GAB.6.2_1,GAB,147.7,0.0,0,0,1
11796,GAB.6.2_1_402,GAB.6.2_1,GAB,909.64,0.0,0,0,1
11797,GAB.6.2_1_403,GAB.6.2_1,GAB,416958.06,0.0,0,0,1
11798,GAB.6.2_1_404,GAB.6.2_1,GAB,327008.33,0.0,2,2,1
11799,GAB.6.2_1_405,GAB.6.2_1,GAB,1729841.44,0.0,10,"5,5",2
11800,GAB.6.2_1_406,GAB.6.2_1,GAB,28870015.2,0.0,96,"14,29,29,18,6",5
11801,GAB.6.2_1_407,GAB.6.2_1,GAB,1285.32,0.0,0,0,1
11802,GAB.6.2_1_408,GAB.6.2_1,GAB,4786.8,0.0,0,0,1
11803,GAB.6.2_1_409,GAB.6.2_1,GAB,152077.67,0.0,0,0,1
11804,GAB.6.2_1_410,GAB.6.2_1,GAB,141607.59,0.0,0,0,1
11805,GAB.6.2_1_411,GAB.6.2_1,GAB,15782.17,0.0,0,0,1
11806,GAB.6.2_1_412,GAB.6.2_1,GAB,13794.27,0.0,7,"3,4",2
11807,GAB.6.2_1_413,GAB.6.2_1,GAB,8870.78,0.0,1,1,1
11808,GAB.6.2_1_414,GAB.6.2_1,GAB,44759.53,0.0,0,0,1
11809,GAB.6.2_1_415,GAB.6.2_1,GAB,26090.16,0.0,1,1,1
11810,GAB.6.2_1_416,GAB.6.2_1,GAB,36242.23,0.0,0,0,1
11811,GAB.6.2_1_417,GAB.6.2_1,GAB,1430.63,0.0,0,0,1
11812,GAB.6.2_1_418,GAB.6.2_1,GAB,4239.45,0.0,4,4,1
11813,GAB.6.2_1_419,GAB.6.2_1,GAB,1814.01,0.0,0,0,1
